event_id,vendor,plant_id,generated_at,machine_id,line,event_time,ingestion_time,event_type,severity,vibration_mm_s,temperature_c,machine_status,sensor_health,confidence,operating_hours_today,firmware_version,gateway_id
MP-1429,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-010,LINE-C,2026-03-04T16:12:27Z,2026-03-04T16:17:27Z,POWER_DRAW_ANOMALY,high,6.05,92.43,running,0.78,0.84,3.98,MP-FW-2.9,GW-A1
MP-1430,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-012,LINE-B,2026-03-03T13:36:44Z,2026-03-03T13:38:44Z,POWER_DRAW_ANOMALY,high,11.77,73.74,running,0.92,0.91,9.7,MP-FW-3.1,GW-A1
MP-1431,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-008,LINE-B,2026-03-04T21:03:53Z,2026-03-04T21:05:53Z,POWER_DRAW_ANOMALY,medium,7.86,69.19,running,1.0,0.78,3.74,MP-FW-2.9,GW-A1
MP-1432,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-010,LINE-C,2026-03-01T16:55:58Z,2026-03-01T17:00:58Z,POWER_DRAW_ANOMALY,high,9.7,83.17,running,0.99,0.9,9.1,MP-FW-2.9,GW-A1
MP-1433,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-008,LINE-B,2026-03-06T06:45:50Z,2026-03-06T08:45:50Z,POWER_DRAW_ANOMALY,high,9.03,70.43,running,0.81,0.72,9.12,MP-FW-3.1,GW-A2
MP-1434,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-002,LINE-A,2026-03-03T21:58:22Z,2026-03-03T22:08:22Z,POWER_DRAW_ANOMALY,high,3.28,80.46,running,0.89,1.0,6.31,MP-FW-3.1,GW-A2
MP-1435,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-008,LINE-B,2026-03-07T20:44:21Z,2026-03-07T20:45:21Z,POWER_DRAW_ANOMALY,high,6.39,79.84,degraded,0.86,0.79,4.06,MP-FW-2.9,GW-C1
MP-1436,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-010,LINE-C,2026-03-06T07:37:38Z,2026-03-06T08:37:38Z,POWER_DRAW_ANOMALY,high,8.45,69.68,running,0.82,0.77,8.03,MP-FW-3.2,GW-A2
MP-1437,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-004,LINE-B,2026-03-09T08:35:49Z,2026-03-09T08:37:49Z,POWER_DRAW_ANOMALY,high,7.42,70.82,running,0.98,1.0,10.51,MP-FW-3.2,GW-A1
MP-1438,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-012,LINE-B,2026-03-03T06:22:12Z,2026-03-03T06:26:12Z,POWER_DRAW_ANOMALY,high,8.89,95.65,degraded,,1.0,4.48,MP-FW-3.1,GW-B1
MP-1439,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-012,LINE-B,2026-03-04T11:18:29Z,2026-03-04T11:25:29Z,POWER_DRAW_ANOMALY,medium,5.02,85.35,running,1.0,0.74,2.37,MP-FW-3.2,GW-B1
MP-1440,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-008,LINE-B,2026-03-05T21:17:40Z,2026-03-05T21:23:40Z,POWER_DRAW_ANOMALY,medium,10.18,71.73,degraded,0.92,0.95,6.8,MP-FW-3.2,GW-A2
MP-1441,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-010,LINE-C,2026-03-09T22:15:30Z,2026-03-09T22:18:30Z,POWER_DRAW_ANOMALY,medium,7.78,86.75,degraded,0.88,0.74,3.23,MP-FW-3.2,GW-A1
MP-1442,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-004,LINE-B,2026-03-03T07:25:28Z,2026-03-03T07:27:28Z,POWER_DRAW_ANOMALY,medium,4.97,83.68,running,0.71,0.74,5.46,MP-FW-2.9,GW-B1
MP-1443,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-008,LINE-B,2026-03-06T07:40:27Z,2026-03-06T07:42:27Z,POWER_DRAW_ANOMALY,high,4.7,86.81,running,0.84,0.88,9.08,MP-FW-3.1,GW-A1
MP-1444,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-004,LINE-B,2026-03-05T02:22:02Z,2026-03-05T02:27:02Z,POWER_DRAW_ANOMALY,medium,4.79,90.67,running,0.83,1.0,6.34,MP-FW-3.2,GW-A1
MP-1445,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-010,LINE-C,2026-03-04T04:57:52Z,2026-03-04T16:57:52Z,POWER_DRAW_ANOMALY,high,7.1,70.04,running,0.94,0.69,8.67,MP-FW-3.2,GW-A2
MP-1446,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-002,LINE-A,2026-03-09T22:37:35Z,2026-03-09T22:45:35Z,POWER_DRAW_ANOMALY,high,6.05,82.21,running,0.71,0.94,10.86,MP-FW-3.1,GW-C1
MP-1447,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-010,LINE-C,2026-03-10T11:49:22Z,2026-03-10T11:50:22Z,POWER_DRAW_ANOMALY,high,6.99,88.37,running,0.89,0.69,6.62,MP-FW-2.9,GW-C1
MP-1448,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-012,LINE-B,2026-03-03T07:45:25Z,2026-03-03T07:50:25Z,POWER_DRAW_ANOMALY,medium,5.09,77.75,running,0.78,1.0,5.72,MP-FW-3.1,GW-A2
MP-1449,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-004,LINE-B,2026-03-05T09:22:18Z,2026-03-05T09:37:18Z,POWER_DRAW_ANOMALY,medium,6.97,92.14,running,0.81,0.87,5.6,MP-FW-3.1,GW-C1
MP-1450,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-012,LINE-B,2026-03-10T20:23:13Z,2026-03-10T20:28:13Z,POWER_DRAW_ANOMALY,medium,8.02,73.37,degraded,0.86,,1.81,MP-FW-3.1,GW-C1
MP-1451,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-002,LINE-A,2026-03-03T19:24:33Z,2026-03-04T07:24:33Z,POWER_DRAW_ANOMALY,high,10.77,69.11,running,0.86,0.85,7.13,MP-FW-3.1,GW-C1
MP-1452,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-008,LINE-B,2026-03-08T00:40:46Z,2026-03-08T00:41:46Z,POWER_DRAW_ANOMALY,high,1.51,84.18,running,0.87,0.8,10.55,MP-FW-2.9,GW-A2
MP-1453,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-012,LINE-B,2026-03-05T16:18:48Z,2026-03-05T16:21:48Z,POWER_DRAW_ANOMALY,medium,7.56,78.89,running,0.74,0.84,8.67,MP-FW-3.2,GW-B1
MP-1454,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-010,LINE-C,2026-03-10T17:40:12Z,2026-03-10T17:48:12Z,POWER_DRAW_ANOMALY,high,8.37,80.61,degraded,0.94,0.8,5.52,MP-FW-3.2,GW-A2
MP-1455,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-004,LINE-B,2026-03-01T04:55:38Z,2026-03-01T05:00:38Z,POWER_DRAW_ANOMALY,medium,7.15,83.16,degraded,0.86,0.87,2.64,MP-FW-2.9,GW-A1
MP-1456,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-010,LINE-C,2026-03-10T05:35:33Z,2026-03-10T05:39:33Z,POWER_DRAW_ANOMALY,medium,5.01,83.9,running,0.86,0.82,11.38,MP-FW-3.2,GW-A2
MP-1457,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-002,LINE-A,2026-03-01T17:15:14Z,2026-03-01T17:21:14Z,POWER_DRAW_ANOMALY,medium,7.91,62.78,running,0.88,0.81,5.04,MP-FW-3.1,GW-A2
MP-1458,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-004,LINE-B,2026-03-04T16:18:11Z,2026-03-04T16:23:11Z,POWER_DRAW_ANOMALY,medium,4.89,83.53,running,0.89,0.91,6.97,MP-FW-3.1,GW-A2
MP-1459,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-008,LINE-B,2026-03-02T01:52:38Z,2026-03-02T01:55:38Z,POWER_DRAW_ANOMALY,high,10.28,77.38,degraded,1.0,0.76,3.99,MP-FW-2.9,GW-C1
MP-1460,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-008,LINE-B,2026-03-08T06:55:47Z,2026-03-08T07:00:47Z,POWER_DRAW_ANOMALY,medium,2.85,78.7,running,0.89,0.98,5.84,MP-FW-3.1,GW-A2
MP-1461,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-008,LINE-B,2026-03-08T07:19:02Z,2026-03-08T07:20:02Z,POWER_DRAW_ANOMALY,medium,9.47,73.38,running,0.88,,9.77,MP-FW-3.2,GW-B1
MP-1462,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-008,LINE-B,2026-03-07T03:16:03Z,2026-03-07T03:24:03Z,POWER_DRAW_ANOMALY,medium,7.78,65.83,running,0.82,0.78,11.41,MP-FW-3.1,GW-A2
MP-1463,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-004,LINE-B,2026-03-07T17:49:35Z,2026-03-07T17:56:35Z,POWER_DRAW_ANOMALY,medium,6.68,82.62,degraded,0.83,0.85,3.27,MP-FW-3.2,GW-A1
MP-1464,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-012,LINE-B,2026-03-05T02:11:25Z,2026-03-05T03:11:25Z,POWER_DRAW_ANOMALY,high,7.88,87.44,degraded,0.81,0.77,6.93,MP-FW-3.1,GW-A2
MP-1465,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-008,LINE-B,2026-03-06T06:36:19Z,2026-03-06T06:39:19Z,POWER_DRAW_ANOMALY,high,,90.32,running,0.92,0.86,4.77,MP-FW-3.2,GW-C1
MP-1466,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-012,LINE-B,2026-03-05T05:53:24Z,2026-03-05T06:00:24Z,POWER_DRAW_ANOMALY,high,4.08,103.91,running,0.86,0.86,8.69,MP-FW-3.2,GW-C1
MP-1467,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-002,LINE-A,2026-03-05T04:32:44Z,2026-03-05T04:38:44Z,POWER_DRAW_ANOMALY,medium,3.4,62.29,degraded,0.88,0.95,5.35,MP-FW-2.9,GW-A2
MP-1468,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-008,LINE-B,2026-03-07T20:25:37Z,2026-03-07T20:27:37Z,POWER_DRAW_ANOMALY,medium,10.71,80.2,degraded,0.86,0.74,3.62,MP-FW-2.9,GW-C1
MP-1469,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-002,LINE-A,2026-03-09T08:24:26Z,2026-03-09T08:31:26Z,POWER_DRAW_ANOMALY,medium,,86.44,running,0.9,0.77,8.94,MP-FW-3.2,GW-C1
MP-1470,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-002,LINE-A,2026-03-09T08:10:27Z,2026-03-09T08:14:27Z,NORMAL_READING,low,3.63,64.97,running,0.96,1.0,10.4,MP-FW-3.2,GW-C1
MP-1471,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-002,LINE-A,2026-03-08T02:30:06Z,2026-03-08T02:38:06Z,POWER_DRAW_ANOMALY,medium,7.49,,running,0.87,0.93,7.72,MP-FW-3.1,GW-A1
MP-1472,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-004,LINE-B,2026-03-10T00:12:00Z,2026-03-10T00:19:00Z,POWER_DRAW_ANOMALY,high,0.96,63.02,running,0.96,0.79,4.28,MP-FW-3.2,GW-C1
MP-1473,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-002,LINE-A,2026-03-05T01:13:55Z,2026-03-05T01:14:55Z,POWER_DRAW_ANOMALY,high,6.67,78.34,degraded,0.76,0.95,4.36,MP-FW-2.9,GW-C1
MP-1474,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-002,LINE-A,2026-03-08T12:17:12Z,2026-03-08T12:21:12Z,NORMAL_READING,low,4.43,62.59,running,1.0,0.81,10.73,MP-FW-3.2,GW-A1
MP-1475,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-010,LINE-C,2026-03-04T08:14:38Z,2026-03-04T09:14:38Z,POWER_DRAW_ANOMALY,medium,5.45,61.34,degraded,0.91,0.68,2.1,MP-FW-3.2,GW-A1
MP-1476,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-002,LINE-A,2026-03-07T03:38:15Z,2026-03-07T03:53:15Z,NORMAL_READING,low,3.43,53.19,running,1.0,1.0,10.34,MP-FW-3.1,GW-A2
MP-1477,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-012,LINE-B,2026-03-08T05:00:46Z,2026-03-08T05:06:46Z,POWER_DRAW_ANOMALY,high,9.7,86.43,running,1.0,0.77,6.55,MP-FW-3.2,GW-A2
MP-1478,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-004,LINE-B,2026-03-02T07:35:18Z,2026-03-02T07:50:18Z,POWER_DRAW_ANOMALY,medium,8.27,84.29,degraded,1.0,0.78,6.87,MP-FW-3.1,GW-C1
MP-1479,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-012,LINE-B,2026-02-27T18:00:00Z,2026-03-04T15:24:49Z,POWER_DRAW_ANOMALY,high,8.25,58.95,running,0.77,0.82,7.88,MP-FW-3.1,GW-B1
MP-1480,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-011,LINE-D,2026-03-08T13:41:54Z,2026-03-08T13:45:54Z,SENSOR_DROPOUT,high,,,idle,0.36,0.42,9.56,MP-FW-3.1,GW-A2
MP-1481,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-007,LINE-C,2026-03-01T14:21:59Z,2026-03-01T14:28:59Z,SENSOR_DROPOUT,low,3.36,58.16,unknown,0.26,0.57,9.88,MP-FW-3.2,GW-A1
MP-1482,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-011,LINE-D,2026-03-09T13:25:50Z,2026-03-09T13:30:50Z,SENSOR_DROPOUT,high,6.14,,idle,0.23,0.39,1.35,MP-FW-3.1,GW-C1
MP-1483,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-003,LINE-B,2026-03-05T20:37:43Z,2026-03-05T20:40:43Z,SENSOR_DROPOUT,low,2.56,,running,0.52,0.4,7.97,MP-FW-3.1,GW-C1
MP-1484,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-007,LINE-C,2026-03-10T01:10:42Z,2026-03-10T01:12:42Z,SENSOR_DROPOUT,high,,,idle,,0.43,6.67,MP-FW-3.2,GW-A1
MP-1485,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-007,LINE-C,2026-03-03T01:27:24Z,2026-03-03T01:28:24Z,SENSOR_DROPOUT,medium,3.2,,running,0.45,0.44,9.66,MP-FW-2.9,GW-A1
MP-1486,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-007,LINE-C,2026-03-03T08:39:42Z,2026-03-03T08:42:42Z,SENSOR_DROPOUT,low,,,unknown,0.35,0.41,3.57,MP-FW-2.9,GW-A2
MP-1487,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-012,LINE-B,2026-03-08T11:43:00Z,2026-03-08T11:49:00Z,SENSOR_DROPOUT,low,,65.82,idle,0.29,0.41,1.32,MP-FW-3.1,GW-A2
MP-1488,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-011,LINE-D,2026-03-02T14:41:19Z,2026-03-02T14:44:19Z,SENSOR_DROPOUT,low,2.83,,unknown,0.15,0.33,6.26,MP-FW-3.1,GW-B1
MP-1489,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-003,LINE-B,2026-03-08T22:16:41Z,2026-03-08T22:23:41Z,SENSOR_DROPOUT,low,3.21,,idle,0.29,0.45,7.93,MP-FW-3.2,GW-A1
MP-1490,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-012,LINE-B,2026-03-02T00:17:23Z,2026-03-02T00:20:23Z,SENSOR_DROPOUT,medium,4.8,,unknown,0.55,0.38,4.14,MP-FW-2.9,GW-B1
MP-1491,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-004,LINE-B,2026-03-07T21:52:06Z,2026-03-07T21:59:06Z,SENSOR_DROPOUT,low,,,running,0.26,0.23,1.63,MP-FW-3.2,GW-B1
MP-1492,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-011,LINE-D,2026-03-09T06:05:40Z,2026-03-09T06:09:40Z,SENSOR_DROPOUT,medium,3.51,73.59,unknown,0.15,0.44,1.22,MP-FW-3.1,GW-A1
MP-1493,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-007,LINE-C,2026-03-02T01:34:10Z,2026-03-02T01:36:10Z,SENSOR_DROPOUT,high,,56.31,unknown,0.32,0.23,8.14,MP-FW-2.9,GW-B1
MP-1494,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-011,LINE-D,2026-03-09T09:47:42Z,2026-03-09T09:49:42Z,SENSOR_DROPOUT,high,3.39,,running,0.28,0.32,2.13,MP-FW-3.1,GW-B1
MP-1495,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-003,LINE-B,2026-03-03T20:12:53Z,2026-03-03T20:13:53Z,SENSOR_DROPOUT,high,4.12,,running,0.54,,5.4,MP-FW-3.2,GW-B1
MP-1496,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-011,LINE-D,2026-02-27T05:00:00Z,2026-03-04T23:37:56Z,SENSOR_DROPOUT,high,,,unknown,0.2,0.17,10.28,MP-FW-2.9,GW-B1
MP-1497,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-011,LINE-D,2026-03-05T23:45:42Z,2026-03-05T23:48:42Z,SENSOR_DROPOUT,medium,,,running,0.18,0.41,5.62,MP-FW-2.9,GW-B1
MP-1498,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-011,LINE-D,2026-03-06T13:32:35Z,2026-03-06T13:34:35Z,SENSOR_DROPOUT,medium,2.94,58.6,running,,0.49,0.79,MP-FW-3.2,GW-C1
MP-1499,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-003,LINE-B,2026-03-09T09:22:00Z,2026-03-09T09:24:00Z,SENSOR_DROPOUT,medium,,,unknown,0.26,0.5,8.18,MP-FW-3.1,GW-A2
MP-1500,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-011,LINE-D,2026-03-10T17:26:37Z,2026-03-10T17:31:37Z,SENSOR_DROPOUT,high,,,unknown,0.23,0.44,2.82,MP-FW-3.2,GW-C1
MP-1501,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-012,LINE-B,2026-02-27T05:00:00Z,2026-03-06T19:14:27Z,SENSOR_DROPOUT,high,,,running,0.46,0.33,1.34,MP-FW-3.1,GW-B1
MP-1502,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-003,LINE-B,2026-03-05T03:16:21Z,2026-03-05T03:22:21Z,SENSOR_DROPOUT,medium,,67.03,idle,0.25,0.59,7.31,MP-FW-2.9,GW-A1
MP-1503,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-011,LINE-D,2026-03-08T10:40:52Z,2026-03-08T10:44:52Z,SENSOR_DROPOUT,low,,,unknown,0.15,0.58,10.27,MP-FW-2.9,GW-B1
MP-1504,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-003,LINE-B,2026-03-06T02:27:40Z,2026-03-06T02:30:40Z,SENSOR_DROPOUT,high,,,running,0.32,0.42,9.4,MP-FW-3.2,GW-A1
MP-1505,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-011,LINE-D,2026-03-09T12:59:32Z,2026-03-09T13:07:32Z,SENSOR_DROPOUT,medium,,,idle,0.22,0.49,3.23,MP-FW-3.1,GW-A2
MP-1506,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-011,LINE-D,2026-03-07T01:41:15Z,2026-03-07T01:45:15Z,SENSOR_DROPOUT,medium,,,running,0.21,0.25,1.14,MP-FW-2.9,GW-B1
MP-1507,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-007,LINE-C,2026-03-05T15:30:57Z,2026-03-05T15:32:57Z,SENSOR_DROPOUT,high,,63.29,running,0.55,0.56,7.03,MP-FW-3.1,GW-C1
MP-1508,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-011,LINE-D,2026-03-04T01:23:13Z,2026-03-04T01:25:13Z,SENSOR_DROPOUT,high,,80.74,running,0.15,0.31,10.86,MP-FW-3.1,GW-B1
MP-1509,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-011,LINE-D,2026-03-02T20:29:56Z,2026-03-02T20:30:56Z,SENSOR_DROPOUT,low,3.2,,running,0.37,0.47,7.48,MP-FW-3.1,GW-A2
MP-1510,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-011,LINE-D,2026-03-01T22:49:17Z,2026-03-01T22:53:17Z,SENSOR_DROPOUT,low,3.4,,unknown,0.16,0.31,5.61,MP-FW-3.1,GW-A1
MP-1511,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-004,LINE-B,2026-03-04T01:02:40Z,2026-03-04T01:09:40Z,SENSOR_DROPOUT,high,,68.69,idle,0.27,0.51,10.19,MP-FW-3.1,GW-C1
MP-1512,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-011,LINE-D,2026-03-02T06:04:14Z,2026-03-02T06:07:14Z,SENSOR_DROPOUT,low,3.51,,unknown,0.37,0.3,7.74,MP-FW-3.2,GW-B1
MP-1513,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-012,LINE-B,2026-03-02T04:22:17Z,2026-03-02T04:25:17Z,SENSOR_DROPOUT,medium,5.5,58.77,unknown,0.55,0.39,6.73,MP-FW-2.9,GW-B1
MP-1514,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-011,LINE-D,2026-03-04T16:12:08Z,2026-03-04T16:19:08Z,SENSOR_DROPOUT,low,2.66,,running,0.15,0.61,4.55,MP-FW-2.9,GW-C1
MP-1515,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-004,LINE-B,2026-03-09T20:03:44Z,2026-03-09T20:05:44Z,SENSOR_DROPOUT,high,,,running,0.36,0.57,3.53,MP-FW-3.1,GW-C1
MP-1516,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-011,LINE-D,2026-03-10T10:03:14Z,2026-03-10T10:05:14Z,SENSOR_DROPOUT,low,3.67,,idle,0.37,0.47,4.33,MP-FW-3.1,GW-A2
MP-1517,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-011,LINE-D,2026-03-07T11:25:53Z,2026-03-07T11:33:53Z,SENSOR_DROPOUT,medium,,,idle,0.3,0.38,0.56,MP-FW-3.1,GW-A2
MP-1518,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-011,LINE-D,2026-03-10T11:22:27Z,2026-03-10T11:29:27Z,SENSOR_DROPOUT,high,1.69,,idle,0.17,0.36,2.28,MP-FW-2.9,GW-A1
MP-1519,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-007,LINE-C,2026-03-06T07:54:30Z,2026-03-06T07:56:30Z,SENSOR_DROPOUT,medium,3.82,,running,0.3,0.36,1.4,MP-FW-3.1,GW-A1
MP-1520,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-007,LINE-C,2026-02-28T01:00:00Z,2026-03-04T12:29:12Z,SENSOR_DROPOUT,high,,64.18,idle,0.29,0.43,4.61,MP-FW-3.2,GW-A2
MP-1521,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-007,LINE-C,2026-03-02T02:35:21Z,2026-03-02T02:36:21Z,SENSOR_DROPOUT,medium,3.14,,idle,0.25,0.36,8.32,MP-FW-3.1,GW-A2
MP-1522,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-007,LINE-C,2026-03-02T19:58:32Z,2026-03-02T20:05:32Z,SENSOR_DROPOUT,high,2.37,58.62,running,0.2,0.6,11.44,MP-FW-3.1,GW-A1
MP-1523,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-011,LINE-D,2026-03-10T21:41:19Z,2026-03-10T21:43:19Z,SENSOR_DROPOUT,high,4.25,,running,0.37,0.47,8.82,MP-FW-3.2,GW-A2
MP-1524,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-003,LINE-B,2026-03-07T11:18:31Z,2026-03-07T11:24:31Z,SENSOR_DROPOUT,low,,,running,0.14,0.5,7.91,MP-FW-2.9,GW-A1
MP-1525,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-007,LINE-C,2026-03-03T18:51:44Z,2026-03-03T18:53:44Z,SENSOR_DROPOUT,high,,68.85,running,0.4,0.35,2.24,MP-FW-3.1,GW-C1
MP-1526,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-007,LINE-C,2026-03-03T06:28:25Z,2026-03-03T06:31:25Z,SENSOR_DROPOUT,medium,,,idle,0.25,0.43,8.95,MP-FW-3.1,GW-B1
MP-1527,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-007,LINE-C,2026-03-06T09:16:13Z,2026-03-06T09:18:13Z,SENSOR_DROPOUT,low,,,idle,0.38,0.48,3.13,MP-FW-3.1,GW-A1
MP-1528,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-003,LINE-B,2026-03-05T21:01:21Z,2026-03-05T21:08:21Z,SENSOR_DROPOUT,medium,,,running,0.42,0.12,6.74,MP-FW-3.1,GW-B1
MP-1529,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-004,LINE-B,2026-03-10T08:52:46Z,2026-03-10T08:53:46Z,SENSOR_DROPOUT,high,3.48,62.82,unknown,0.4,0.25,6.74,MP-FW-3.1,GW-A2
MP-1530,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-007,LINE-C,2026-03-03T03:14:26Z,2026-03-03T03:20:26Z,SENSOR_DROPOUT,high,,,running,0.42,0.59,8.1,MP-FW-2.9,GW-C1
MP-1531,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-012,LINE-B,2026-03-05T00:02:22Z,2026-03-05T00:09:22Z,SENSOR_DROPOUT,high,,55.79,running,0.38,0.3,1.19,MP-FW-3.1,GW-A1
MP-1532,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-004,LINE-B,2026-03-08T00:16:59Z,2026-03-08T00:26:59Z,SENSOR_DROPOUT,medium,,59.08,idle,0.2,0.47,9.88,MP-FW-3.1,GW-B1
MP-1533,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-003,LINE-B,2026-03-06T06:41:26Z,2026-03-06T06:48:26Z,SENSOR_DROPOUT,high,,,unknown,0.35,0.36,9.13,MP-FW-2.9,GW-B1
MP-1534,MechaPulse,PLANT_01,2026-03-11T00:05:00Z,MCH-012,LINE-B,2026-03-07T12:14:27Z,2026-03-08T00:14:27Z,SENSOR_DROPOUT,low,,,idle,0.17,0.47,2.81,MP-FW-2.9,GW-A2
