readingId,source,site_code,response_time_epoch_ms,assetCode,productionLine,timestampMs,receivedAtEpochMs,alertCode,level,vibration_g,temperature_f,power_kw,is_active,signal_quality,vendorConfidencePct,device_fw_version,collector_id
TT-9408,ThermoTrack,PLANT_01,1773187800000,MCH-004,B,1772361189000,1772361309000,COOLING_FAULT,5,0.071,175.9,70.64,true,GOOD,83,TT-5.4,COL-A
TT-9409,ThermoTrack,PLANT_01,1773187800000,MCH-001,A,1773079812000,1773079932000,COOLING_FAULT,4,0.082,160.3,40.86,true,GOOD,88,TT-5.4,COL-C
TT-9410,ThermoTrack,PLANT_01,1773187800000,MCH-006,C,1772983086000,1772983206000,COOLING_FAULT,3,0.444,128.6,40.77,true,GOOD,85,TT-4.9,COL-A
TT-9411,ThermoTrack,PLANT_01,1773187800000,MCH-008,B,1772627399000,1772627519000,COOLING_FAULT,3,,205.3,70.86,true,GOOD,85,TT-5.5,COL-C
TT-9412,ThermoTrack,PLANT_01,1773187800000,MCH-002,A,1772457598000,1772457898000,COOLING_FAULT,4,0.343,187.1,55.38,true,GOOD,88,TT-5.4,COL-C
TT-9413,ThermoTrack,PLANT_01,1773187800000,MCH-004,B,1772401502000,1772401802000,COOLING_FAULT,5,0.264,165.1,61.04,true,FAIR,58,TT-5.5,COL-A
TT-9414,ThermoTrack,PLANT_01,1773187800000,MCH-002,A,1772556605000,1772556965000,COOLING_FAULT,4,0.308,195.7,44.88,true,POOR,61,TT-5.5,COL-C
TT-9415,ThermoTrack,PLANT_01,1773187800000,MCH-006,C,1772396940000,1772397240000,COOLING_FAULT,3,0.227,180.2,23.76,true,POOR,44,TT-4.9,COL-B
TT-9416,ThermoTrack,PLANT_01,1773187800000,MCH-006,C,1772910914000,1772911274000,COOLING_FAULT,2,0.356,158.0,38.85,true,GOOD,98,TT-5.4,COL-B
TT-9417,ThermoTrack,PLANT_01,1773187800000,MCH-008,B,1772408129000,1772408189000,COOLING_FAULT,3,0.289,182.6,73.39,true,POOR,38,TT-4.9,COL-B
TT-9418,ThermoTrack,PLANT_01,1773187800000,MCH-002,A,1772541900000,1772542020000,COOLING_FAULT,4,0.001,187.4,47.12,true,FAIR,75,TT-5.5,COL-C
TT-9419,ThermoTrack,PLANT_01,1773187800000,MCH-008,B,1772984117000,1772984237000,COOLING_FAULT,3,0.336,167.8,71.77,true,FAIR,59,TT-5.4,COL-C
TT-9420,ThermoTrack,PLANT_01,1773187800000,MCH-002,LINE-A,1772495255000,1772495555000,COOLING_FAULT,3,0.269,211.8,37.19,true,POOR,55,TT-5.5,COL-B
TT-9421,ThermoTrack,PLANT_01,1773187800000,MCH-008,B,1772437034000,1772438834000,COOLING_FAULT,4,0.344,196.4,68.93,true,FAIR,59,TT-4.9,COL-C
TT-9422,ThermoTrack,PLANT_01,1773187800000,MCH-008,B,1773134820000,1773135060000,COOLING_FAULT,4,0.258,214.9,77.08,true,GOOD,84,TT-5.4,COL-C
TT-9423,ThermoTrack,PLANT_01,1773187800000,MCH-002,A,1773175245000,1773175365000,COOLING_FAULT,3,0.256,147.9,53.8,true,GOOD,90,TT-4.9,COL-B
TT-9424,ThermoTrack,PLANT_01,1773187800000,MCH-004,B,1772606146000,1772606506000,COOLING_FAULT,5,0.323,193.6,68.2,true,POOR,34,TT-5.5,COL-C
TT-9425,ThermoTrack,PLANT_01,1773187800000,MCH-008,B,1772436642000,1772436882000,COOLING_FAULT,3,0.373,217.5,78.49,true,POOR,56,TT-5.4,COL-B
TT-9426,ThermoTrack,PLANT_01,1773187800000,MCH-004,B,1772866340000,1772866400000,COOLING_FAULT,4,0.481,173.9,56.0,true,FAIR,73,TT-5.4,COL-C
TT-9427,ThermoTrack,PLANT_01,1773187800000,MCH-002,A,1772473833000,1772474313000,COOLING_FAULT,5,0.244,196.0,43.97,true,GOOD,96,TT-5.5,COL-B
TT-9428,ThermoTrack,PLANT_01,1773187800000,MCH-004,B,1772404765000,1772404945000,COOLING_FAULT,4,0.377,204.6,67.52,true,POOR,37,TT-5.4,COL-B
TT-9429,ThermoTrack,PLANT_01,1773187800000,MCH-008,B,1772928699000,1772928879000,COOLING_FAULT,3,0.244,167.7,60.51,true,GOOD,82,TT-4.9,COL-A
TT-9430,ThermoTrack,PLANT_01,1773187800000,MCH-002,A,1772461677000,1772463477000,COOLING_FAULT,4,0.347,203.5,52.78,true,FAIR,74,TT-5.5,COL-C
TT-9431,ThermoTrack,PLANT_01,1773187800000,MCH-006,C,1772773938000,1772774178000,COOLING_FAULT,5,0.301,205.9,24.99,true,GOOD,83,TT-5.4,COL-C
TT-9432,ThermoTrack,PLANT_01,1773187800000,MCH-002,A,1773104541000,1773104601000,COOLING_FAULT,4,0.208,142.2,63.33,true,GOOD,86,TT-5.5,COL-A
TT-9433,ThermoTrack,PLANT_01,1773187800000,MCH-004,B,1773001659000,1773001899000,COOLING_FAULT,5,0.202,198.9,63.21,true,GOOD,95,TT-5.4,COL-A
TT-9434,ThermoTrack,PLANT_01,1773187800000,MCH-006,C,1772559877000,1772559937000,COOLING_FAULT,3,0.395,179.6,31.45,true,FAIR,81,TT-4.9,COL-A
TT-9435,ThermoTrack,PLANT_01,1773187800000,MCH-006,C,1772620174000,1772620534000,COOLING_FAULT,4,0.53,200.3,28.19,true,GOOD,88,TT-5.4,COL-B
TT-9436,ThermoTrack,PLANT_01,1773187800000,MCH-008,B,1772406518000,1772408318000,COOLING_FAULT,3,0.473,190.3,74.73,true,GOOD,90,TT-5.4,COL-C
TT-9437,ThermoTrack,PLANT_01,1773187800000,MCH-008,B,1772671118000,1772672918000,COOLING_FAULT,4,0.445,209.7,71.12,true,POOR,34,TT-5.4,COL-B
TT-9438,ThermoTrack,PLANT_01,1773187800000,MCH-008,B,1772783969000,1772784089000,COOLING_FAULT,5,0.311,175.4,65.6,true,GOOD,93,TT-4.9,COL-A
TT-9439,ThermoTrack,PLANT_01,1773187800000,MCH-004,B,1772981908000,1772982328000,COOLING_FAULT,4,0.39,173.1,64.2,true,GOOD,87,TT-4.9,COL-C
TT-9440,ThermoTrack,PLANT_01,1773187800000,MCH-006,LINE-C,1772861343000,1772861823000,COOLING_FAULT,3,0.188,136.2,25.12,true,FAIR,61,TT-5.4,COL-A
TT-9441,ThermoTrack,PLANT_01,1773187800000,MCH-002,A,1772995531000,1772995891000,COOLING_FAULT,2,0.251,124.4,48.74,true,FAIR,57,TT-5.5,COL-A
TT-9442,ThermoTrack,PLANT_01,1773187800000,MCH-008,B,1772512441000,1772512621000,COOLING_FAULT,3,0.496,195.4,64.93,true,FAIR,61,TT-5.5,COL-B
TT-9443,ThermoTrack,PLANT_01,1773187800000,MCH-006,C,1772970760000,1772970880000,COOLING_FAULT,4,0.331,172.9,22.5,true,FAIR,80,TT-5.5,COL-B
TT-9444,ThermoTrack,PLANT_01,1773187800000,MCH-008,B,1772658297000,1772658477000,COOLING_FAULT,3,0.358,185.2,81.09,true,POOR,31,TT-5.5,COL-B
TT-9445,ThermoTrack,PLANT_01,1773187800000,MCH-004,B,1773185114000,1773185354000,COOLING_FAULT,4,0.416,199.3,62.52,true,FAIR,76,TT-5.5,COL-B
TT-9446,ThermoTrack,PLANT_01,1773187800000,MCH-008,B,1772726956000,1772727676000,COOLING_FAULT,5,0.207,195.4,67.25,true,POOR,20,TT-5.5,COL-C
TT-9447,ThermoTrack,PLANT_01,1773187800000,MCH-002,A,1772881046000,1772881526000,COOLING_FAULT,3,0.332,131.4,61.79,true,FAIR,60,TT-5.4,COL-C
TT-9448,ThermoTrack,PLANT_01,1773187800000,MCH-006,C,1772344599000,1772344959000,COOLING_FAULT,4,0.228,183.7,25.79,true,FAIR,59,TT-5.5,COL-B
TT-9449,ThermoTrack,PLANT_01,1773187800000,MCH-006,C,1773165704000,1773165884000,COOLING_FAULT,4,0.213,133.1,18.56,true,GOOD,98,TT-5.4,COL-B
TT-9450,ThermoTrack,PLANT_01,1773187800000,MCH-002,A,1772549501000,1772549681000,COOLING_FAULT,5,0.248,188.5,40.89,true,FAIR,65,TT-4.9,COL-B
TT-9451,ThermoTrack,PLANT_01,1773187800000,MCH-006,C,1773076186000,1773076606000,COOLING_FAULT,3,0.353,172.5,28.34,true,POOR,28,TT-5.4,COL-A
TT-9452,ThermoTrack,PLANT_01,1773187800000,MCH-004,B,1773149943000,1773150183000,COOLING_FAULT,5,0.255,176.6,64.17,true,GOOD,96,TT-5.5,COL-A
TT-9453,ThermoTrack,PLANT_01,1773187800000,MCH-001,A,1772824030000,1772824090000,COOLING_FAULT,5,0.269,172.2,39.21,true,POOR,38,TT-5.5,COL-C
TT-9454,ThermoTrack,PLANT_01,1773187800000,MCH-002,A,1772875943000,1772876183000,COOLING_FAULT,3,0.264,187.8,64.32,true,FAIR,57,TT-5.5,COL-B
TT-9455,ThermoTrack,PLANT_01,1773187800000,MCH-006,C,1772790322000,1772790382000,COOLING_FAULT,5,0.377,181.8,13.5,true,POOR,38,TT-5.4,COL-B
TT-9456,ThermoTrack,PLANT_01,1773187800000,MCH-002,A,1772665825000,1772666065000,COOLING_FAULT,4,0.386,179.8,45.9,true,FAIR,65,TT-4.9,COL-A
TT-9457,ThermoTrack,PLANT_01,1773187800000,MCH-002,A,1772937100000,1772937400000,COOLING_FAULT,2,0.09,172.0,55.29,true,GOOD,86,TT-5.5,COL-C
TT-9458,ThermoTrack,PLANT_01,1773187800000,MCH-008,B,1772872481000,1772872901000,COOLING_FAULT,5,0.353,216.8,67.94,true,POOR,44,TT-5.5,COL-B
TT-9459,ThermoTrack,PLANT_01,1773187800000,MCH-008,B,1773023913000,1773023973000,COOLING_FAULT,3,0.322,184.5,67.46,true,FAIR,66,TT-5.5,COL-B
TT-9460,ThermoTrack,PLANT_01,1773187800000,MCH-008,B,1772389057000,1772389237000,COOLING_FAULT,4,0.186,199.1,74.95,true,GOOD,94,TT-5.4,COL-B
TT-9461,ThermoTrack,PLANT_01,1773187800000,MCH-004,B,1773011730000,1773012210000,COOLING_FAULT,4,0.393,183.8,60.05,true,GOOD,88,TT-5.4,COL-A
TT-9462,ThermoTrack,PLANT_01,1773187800000,MCH-004,B,1772658373000,1772658493000,COOLING_FAULT,3,0.409,178.3,54.17,true,POOR,40,TT-5.4,COL-C
TT-9463,ThermoTrack,PLANT_01,1773187800000,MCH-006,C,1772617947000,1772618427000,COOLING_FAULT,3,0.316,191.7,27.87,true,POOR,49,TT-5.4,COL-C
TT-9464,ThermoTrack,PLANT_01,1773187800000,MCH-004,B,1773153490000,1773153850000,COOLING_FAULT,4,0.336,170.5,76.01,true,FAIR,75,TT-5.5,COL-A
TT-9465,ThermoTrack,PLANT_01,1773187800000,MCH-002,A,1772915523000,1772916243000,COOLING_FAULT,2,0.158,157.0,52.03,true,FAIR,61,TT-5.5,COL-C
TT-9466,ThermoTrack,PLANT_01,1773187800000,MCH-008,B,1773157612000,1773158092000,COOLING_FAULT,5,0.117,145.4,79.08,true,POOR,59,TT-5.5,COL-B
TT-9467,ThermoTrack,PLANT_01,1773187800000,MCH-004,B,1772719009000,1772719249000,COOLING_FAULT,4,0.393,185.7,62.12,true,POOR,21,TT-4.9,COL-C
TT-9468,ThermoTrack,PLANT_01,1773187800000,MCH-006,C,1772481959000,1772482139000,COOLING_FAULT,4,0.631,172.1,19.95,true,FAIR,73,TT-5.5,COL-A
TT-9469,ThermoTrack,PLANT_01,1773187800000,MCH-001,A,1773014640000,1773015000000,COOLING_FAULT,4,0.43,217.4,42.43,true,GOOD,85,TT-5.4,COL-C
TT-9470,ThermoTrack,PLANT_01,1773187800000,MCH-008,B,1772366284000,1772366524000,COOLING_FAULT,4,0.233,151.9,69.47,true,FAIR,65,TT-5.5,COL-C
TT-9471,ThermoTrack,PLANT_01,1773187800000,MCH-004,B,1772523014000,1772523134000,COOLING_FAULT,4,0.315,184.9,69.0,true,FAIR,70,TT-5.4,COL-B
TT-9472,ThermoTrack,PLANT_01,1773187800000,MCH-006,C,1773022052000,1773022232000,COOLING_FAULT,3,0.418,162.9,25.23,true,FAIR,68,TT-5.4,COL-C
TT-9473,ThermoTrack,PLANT_01,1773187800000,MCH-002,A,1772709394000,1772709514000,COOLING_FAULT,4,0.522,186.7,65.62,true,FAIR,55,TT-5.5,COL-C
TT-9474,ThermoTrack,PLANT_01,1773187800000,MCH-002,A,1772622222000,1772622342000,COOLING_FAULT,5,0.284,192.4,52.33,true,GOOD,88,TT-4.9,COL-C
TT-9475,ThermoTrack,PLANT_01,1773187800000,MCH-008,B,1772553680000,1772553740000,COOLING_FAULT,4,0.314,212.2,58.31,true,GOOD,83,TT-4.9,COL-A
TT-9476,ThermoTrack,PLANT_01,1773187800000,MCH-008,B,1772908297000,1772962297000,COOLING_FAULT,3,0.419,197.8,71.45,true,GOOD,89,TT-5.4,COL-B
TT-9477,ThermoTrack,PLANT_01,1773187800000,MCH-008,B,1772913168000,1772913648000,COOLING_FAULT,3,0.307,185.9,69.41,true,POOR,46,TT-5.5,COL-A
TT-9478,ThermoTrack,PLANT_01,1773187800000,MCH-008,B,1772954941000,1772955241000,COOLING_FAULT,5,0.312,182.8,81.44,true,GOOD,90,TT-5.4,COL-B
TT-9479,ThermoTrack,PLANT_01,1773187800000,MCH-004,B,1772539744000,1772539804000,COOLING_FAULT,3,0.283,206.2,62.47,true,POOR,32,TT-4.9,COL-B
TT-9480,ThermoTrack,PLANT_01,1773187800000,MCH-008,B,1772608448000,1772608808000,COOLING_FAULT,3,-0.032,171.1,70.93,true,GOOD,85,TT-5.5,COL-B
TT-9481,ThermoTrack,PLANT_01,1773187800000,MCH-008,B,1772419832000,1772420252000,COOLING_FAULT,4,0.234,154.0,72.88,true,FAIR,72,TT-4.9,COL-C
TT-9482,ThermoTrack,PLANT_01,1773187800000,MCH-006,C,1772409526000,1772409946000,COOLING_FAULT,5,0.135,208.8,23.04,true,GOOD,98,TT-4.9,COL-C
TT-9483,ThermoTrack,PLANT_01,1773187800000,MCH-002,A,1772955865000,1772955925000,COOLING_FAULT,2,0.197,213.3,44.42,true,GOOD,89,TT-4.9,COL-C
TT-9484,ThermoTrack,PLANT_01,1773187800000,MCH-002,A,1772641161000,1772641521000,COOLING_FAULT,5,,192.9,33.65,true,GOOD,82,TT-5.4,COL-C
TT-9485,ThermoTrack,PLANT_01,1773187800000,MCH-001,A,1772609167000,1772609347000,COOLING_FAULT,4,0.431,223.8,51.77,true,GOOD,86,TT-5.5,COL-B
TT-9486,ThermoTrack,PLANT_01,1773187800000,MCH-004,B,1772848534000,1772848594000,COOLING_FAULT,4,0.352,194.3,69.46,true,FAIR,63,TT-4.9,COL-C
TT-9487,ThermoTrack,PLANT_01,1773187800000,MCH-008,B,1772837188000,1772837248000,COOLING_FAULT,5,0.279,200.7,64.0,true,POOR,27,TT-5.4,COL-C
TT-9488,ThermoTrack,PLANT_01,1773187800000,MCH-004,B,1772657320000,1772659120000,COOLING_FAULT,3,0.431,198.4,61.97,true,GOOD,87,TT-5.4,COL-B
TT-9489,ThermoTrack,PLANT_01,1773187800000,MCH-008,B,1773130087000,1773130147000,COOLING_FAULT,5,0.272,,68.43,true,FAIR,80,TT-5.5,COL-C
TT-9490,ThermoTrack,PLANT_01,1773187800000,MCH-008,B,1772459716000,1772460076000,COOLING_FAULT,5,0.344,171.4,72.14,true,POOR,61,TT-5.5,COL-B
TT-9491,ThermoTrack,PLANT_01,1773187800000,MCH-006,C,1772975318000,1772975558000,COOLING_FAULT,3,0.589,181.9,21.87,true,GOOD,91,TT-5.4,COL-B
TT-9492,ThermoTrack,PLANT_01,1773187800000,MCH-006,C,1772387657000,1772388377000,COOLING_FAULT,4,0.157,158.3,38.19,true,GOOD,91,TT-4.9,COL-B
TT-9493,ThermoTrack,PLANT_01,1773187800000,MCH-008,B,1772744920000,1772745280000,COOLING_FAULT,3,0.273,210.8,60.53,true,FAIR,82,TT-5.5,COL-B
TT-9494,ThermoTrack,PLANT_01,1773187800000,MCH-008,B,1772327699000,1772327999000,COOLING_FAULT,5,0.381,181.3,78.85,true,GOOD,95,TT-4.9,COL-A
TT-9495,ThermoTrack,PLANT_01,1773187800000,MCH-006,C,1773073426000,1773073486000,COOLING_FAULT,3,0.509,161.7,30.23,true,POOR,58,TT-5.4,COL-C
TT-9496,ThermoTrack,PLANT_01,1773187800000,MCH-002,A,1772782708000,1772782768000,COOLING_FAULT,3,0.42,179.3,62.77,true,GOOD,82,TT-5.4,COL-B
TT-9497,ThermoTrack,PLANT_01,1773187800000,MCH-008,B,1772668387000,1772668567000,COOLING_FAULT,4,0.55,199.3,71.89,true,POOR,33,TT-5.5,COL-A
TT-9498,ThermoTrack,PLANT_01,1773187800000,MCH-004,B,1772460118000,1772460478000,COOLING_FAULT,4,0.131,172.3,56.88,true,FAIR,58,TT-5.4,COL-C
TT-9499,ThermoTrack,PLANT_01,1773187800000,MCH-006,C,1772351897000,1772352317000,COOLING_FAULT,3,0.132,180.6,30.6,true,GOOD,93,TT-4.9,COL-B
TT-9500,ThermoTrack,PLANT_01,1773187800000,MCH-006,C,1772842752000,1772842872000,COOLING_FAULT,4,0.276,136.1,23.4,true,GOOD,92,TT-5.5,COL-C
TT-9501,ThermoTrack,PLANT_01,1773187800000,MCH-004,B,1772622442000,1772622622000,COOLING_FAULT,4,0.588,179.5,70.82,true,POOR,49,TT-5.4,COL-A
TT-9502,ThermoTrack,PLANT_01,1773187800000,MCH-006,C,1772701926000,1772702346000,COOLING_FAULT,3,0.401,168.0,31.28,true,GOOD,85,TT-5.4,COL-C
TT-9503,ThermoTrack,PLANT_01,1773187800000,MCH-002,A,1772439692000,1772439812000,COOLING_FAULT,5,0.198,180.1,52.47,true,POOR,21,TT-5.4,COL-C
TT-9504,ThermoTrack,PLANT_01,1773187800000,MCH-008,B,1772395707000,1772395947000,COOLING_FAULT,5,0.258,190.2,65.34,true,POOR,34,TT-4.9,COL-A
TT-9505,ThermoTrack,PLANT_01,1773187800000,MCH-001,A,1773070873000,1773124873000,COOLING_FAULT,4,0.463,196.7,28.13,true,POOR,38,TT-4.9,COL-A
TT-9506,ThermoTrack,PLANT_01,1773187800000,MCH-002,A,1772686238000,1772686418000,COOLING_FAULT,3,0.207,200.0,53.48,true,FAIR,69,TT-5.5,COL-A
TT-9507,ThermoTrack,PLANT_01,1773187800000,MCH-008,B,1772386027000,1772386267000,COOLING_FAULT,5,0.248,178.2,79.16,true,POOR,59,TT-5.5,COL-A
TT-9508,ThermoTrack,PLANT_01,1773187800000,MCH-004,B,1772406356000,1772406776000,COOLING_FAULT,3,0.207,157.4,56.25,true,GOOD,85,TT-4.9,COL-A
TT-9509,ThermoTrack,PLANT_01,1773187800000,MCH-006,C,1773092181000,1773092241000,COOLING_FAULT,2,0.163,165.3,25.39,true,FAIR,62,TT-5.4,COL-A
TT-9510,ThermoTrack,PLANT_01,1773187800000,MCH-002,A,1772863815000,1772864295000,COOLING_FAULT,3,0.257,153.4,48.85,true,GOOD,96,TT-5.5,COL-C
TT-9511,ThermoTrack,PLANT_01,1773187800000,MCH-004,LINE-B,1773149446000,1773149626000,COOLING_FAULT,3,0.376,181.7,64.31,true,GOOD,98,TT-5.5,COL-C
TT-9512,ThermoTrack,PLANT_01,1773187800000,MCH-008,B,1772532647000,1772532707000,COOLING_FAULT,4,0.14,161.7,73.94,true,GOOD,88,TT-4.9,COL-C
TT-9513,ThermoTrack,PLANT_01,1773187800000,MCH-006,C,1772665279000,1772665339000,COOLING_FAULT,5,0.392,215.8,32.62,true,FAIR,69,TT-5.4,COL-A
TT-9514,ThermoTrack,PLANT_01,1773187800000,MCH-004,B,1772631426000,1772631606000,COOLING_FAULT,3,0.304,,65.87,true,FAIR,60,TT-4.9,COL-C
TT-9515,ThermoTrack,PLANT_01,1773187800000,MCH-002,A,1773042004000,1773042124000,COOLING_FAULT,4,,149.8,53.33,true,POOR,44,TT-4.9,COL-A
TT-9516,ThermoTrack,PLANT_01,1773187800000,MCH-006,C,1772824837000,1772824957000,COOLING_FAULT,5,0.252,209.5,25.86,true,FAIR,55,TT-5.4,COL-B
TT-9517,ThermoTrack,PLANT_01,1773187800000,MCH-002,A,1772874323000,1772874443000,COOLING_FAULT,2,0.304,166.0,40.96,true,POOR,36,TT-4.9,COL-B
TT-9518,ThermoTrack,PLANT_01,1773187800000,MCH-006,C,1772680406000,1772680646000,COOLING_FAULT,5,0.136,194.3,24.12,true,FAIR,77,TT-4.9,COL-B
TT-9519,ThermoTrack,PLANT_01,1773187800000,MCH-004,B,1773155307000,1773155787000,COOLING_FAULT,3,0.399,174.3,57.41,true,FAIR,66,TT-5.5,COL-A
TT-9269,ThermoTrack,PLANT_01,1773187800000,MCH-002,A,1773094282000,1773095161783,POWER_FLUCTUATION,5,0.243,167.8,60.6,true,POOR,52,TT-5.5,COL-A
TT-8900,ThermoTrack,PLANT_01,1773187800000,MCH-012,B,1772845163000,1772845587453,OK,1,0.254,125.3,50.07,true,GOOD,98,TT-5.4,COL-B
TT-9000,ThermoTrack,PLANT_01,1773187800000,MCH-004,B,1772692388000,1772693086247,VIBRATION_WARN,3,0.612,177.9,52.22,true,FAIR,80,TT-4.9,COL-C
TT-9357,ThermoTrack,PLANT_01,1773187800000,MCH-011,D,1772748060000,1772748744871,SENSOR_OFFLINE,2,0.28,,,false,POOR,21,TT-5.5,COL-A
TT-9337,ThermoTrack,PLANT_01,1773187800000,MCH-004,B,1772655641000,1772656275741,SENSOR_OFFLINE,2,,,,true,POOR,37,TT-5.5,COL-A
TT-9289,ThermoTrack,PLANT_01,1773187800000,MCH-011,D,1773146012000,1773146541021,SENSOR_OFFLINE,4,,164.0,,true,POOR,25,TT-5.5,COL-C
TT-9093,ThermoTrack,PLANT_01,1773187800000,MCH-001,A,1772930406000,1772930706889,HEAT_CRITICAL,5,0.324,222.3,37.44,true,GOOD,92,TT-4.9,COL-B
TT-8847,ThermoTrack,PLANT_01,1773187800000,MCH-002,A,1772883911000,1772884522276,OK,1,-0.01,158.4,42.81,true,FAIR,59,TT-5.4,COL-B
TT-8969,ThermoTrack,PLANT_01,1773187800000,MCH-005,A,1772697229000,1772697824815,VIBRATION_WARN,3,0.606,163.5,22.78,true,POOR,28,TT-5.5,COL-C
TT-8943,ThermoTrack,PLANT_01,1773187800000,MCH-001,A,1772771104000,1772771419097,VIBRATION_WARN,4,0.853,160.4,48.8,true,FAIR,70,TT-5.5,COL-B
TT-9022,ThermoTrack,PLANT_01,1773187800000,MCH-008,B,1772737724000,1772738563281,VIBRATION_WARN,4,0.598,173.9,63.98,true,FAIR,59,TT-5.5,COL-A
TT-9503,ThermoTrack,PLANT_01,1773187800000,MCH-002,A,1772439692000,1772440308308,COOLING_FAULT,5,0.198,180.1,52.47,true,POOR,21,TT-5.4,COL-C
TT-9471,ThermoTrack,PLANT_01,1773187800000,MCH-004,B,1772523014000,1772523295462,COOLING_FAULT,4,0.315,184.9,69.0,true,FAIR,70,TT-5.4,COL-B
TT-9095,ThermoTrack,PLANT_01,1773187800000,MCH-008,B,1772721961000,1772722693675,HEAT_CRITICAL,5,0.358,212.6,82.09,true,FAIR,73,TT-4.9,COL-B
TT-9483,ThermoTrack,PLANT_01,1773187800000,MCH-002,A,1772955865000,1772956167573,COOLING_FAULT,2,0.197,213.3,44.42,true,GOOD,89,TT-4.9,COL-C
TT-9189,ThermoTrack,PLANT_01,1773187800000,MCH-002,A,1772971988000,1772972575233,POWER_FLUCTUATION,5,0.435,158.0,11.49,true,GOOD,91,TT-5.5,COL-B
TT-8870,ThermoTrack,PLANT_01,1773187800000,MCH-002,A,1772728584000,1772729216789,OK,2,0.128,144.2,45.84,true,GOOD,86,TT-5.5,COL-A
TT-9109,ThermoTrack,PLANT_01,1773187800000,MCH-006,C,1772642008000,1772696262583,HEAT_CRITICAL,5,0.327,221.0,35.49,true,POOR,29,TT-4.9,COL-C
TT-9104,ThermoTrack,PLANT_01,1773187800000,MCH-006,C,1772887124000,1772887553876,HEAT_CRITICAL,3,0.277,160.6,24.44,true,FAIR,67,TT-4.9,COL-A
TT-9200,ThermoTrack,PLANT_01,1773187800000,MCH-004,B,1772334969000,1772337365198,POWER_FLUCTUATION,5,0.254,145.2,36.62,true,FAIR,67,TT-5.4,COL-C
TT-CONFLICT-1,ThermoTrack,PLANT_01,1773187800000,MCH-003,B,1772703000000,1772703180000,HEAT_CRITICAL,5,0.18,221.4,19.1,true,GOOD,93,TT-5.5,COL-B
TT-UNKNOWN-1,ThermoTrack,PLANT_01,1773187800000,UNKNOWN-77,A,1772762400000,1772762700000,VIBRATION_WARN,4,0.82,172.0,32.1,true,FAIR,71,TT-5.4,COL-X
